1.844711412585317289e-01,1.684850335835778590e-01,-2.812191631681159043e-01,-1.605246800247415312e-02,2.377448611735435285e-02,-1.670509096520537418e-01,-8.750008161646120192e-03,-1.042707378837396678e-04,-3.880645276370156549e-02,-2.362996180531966566e-03,-5.404730257114588685e-04,-9.443047023439959595e-03,-6.040631783094715240e-04,-1.732837554067492934e-04,-2.348578735050676179e-03,-6.462186178704358575e-02,-4.952614412896282070e-02,-3.849715372060276419e-02,-3.426112821141158449e-02,-3.079369574821857677e-02,1.715646493615752277e-02,-1.135266344910738912e-02,-3.636489516678227674e-03,9.495321464655589322e-03,-3.074185031989143651e-03,-3.504214568988877677e-04,2.941477876776264939e-03,-7.994890556706267613e-04,-3.475065477175170824e-05,8.375761426692434220e-04
1.862691898543979430e-01,1.751496436827570669e-01,-2.831452391907287036e-01,-1.508662229117591763e-02,3.406269669970705960e-02,-1.684930194061252662e-01,-8.198688923463846173e-03,7.398380155673158799e-03,-3.949328333824386750e-02,-2.062712019789253101e-03,3.832728014803549535e-03,-9.764623314518085240e-03,-4.496575617090359006e-04,2.170081416261500449e-03,-2.505859542155523204e-03,-6.376643838101353490e-02,-3.640118941688175874e-02,-3.963619713997159483e-02,-3.409187833709570459e-02,-2.495953479108675016e-02,1.693236845526075590e-02,-1.130575525185522658e-02,-1.867128868911812310e-03,9.443766957356519720e-03,-3.046251252494200281e-03,3.408458252412249040e-04,2.913267135955742090e-03,-7.741202226864733141e-04,4.158710586606000352e-04,8.122107146419195933e-04
1.880672384502641847e-01,1.818142537819363580e-01,-2.850713152133415584e-01,-1.412077657987768214e-02,4.435090728205976635e-02,-1.699351291601967628e-01,-7.647369685281571287e-03,1.490103104923006828e-02,-4.018011391278616951e-02,-1.762427859046539853e-03,8.205929055318559456e-03,-1.008619960559621435e-02,-2.952519451086004399e-04,4.513446587929749107e-03,-2.663140349260369362e-03,-6.287362103583754580e-02,-2.328619087312064698e-02,-4.081108203043946198e-02,-3.387769010491664678e-02,-1.886857883287979681e-02,1.666226344909907398e-02,-1.121012552255592522e-02,4.024142727922336532e-04,9.343341308144724813e-03,-2.968628215571406711e-03,1.679367415852288771e-03,2.835354518064511862e-03,-6.988227246255439068e-04,1.590095954662419349e-03,7.369110212234389464e-04
1.898652870461304265e-01,1.884788638811156491e-01,-2.869973912359544133e-01,-1.315493086857944839e-02,5.463911786441247309e-02,-1.713772389142683150e-01,-7.096050447099299004e-03,2.240368194278696823e-02,-4.086694448732848539e-02,-1.462143698303826171e-03,1.257913009583356417e-02,-1.040777589667434000e-02,-1.408463285081647893e-04,6.856811759597998199e-03,-2.820421156365215953e-03,-6.194340975151566703e-02,-1.018114849767978031e-02,-4.202180839200630319e-02,-3.361856351487441108e-02,-1.252082787359769765e-02,1.634614991767248740e-02,-1.106577426120949025e-02,3.172139908433909295e-03,9.194044517020201132e-03,-2.841315921220761639e-03,3.665143314934302642e-03,2.707740023102575121e-03,-5.735965614878387559e-04,3.487924033233707338e-03,6.116770624138013731e-04
1.916633356419966128e-01,1.951434739802948570e-01,-2.889234672585672126e-01,-1.218908515728121117e-02,6.492732844676521453e-02,-1.728193486683398394e-01,-6.544731208917024985e-03,2.990633283634387685e-02,-4.155377506187079434e-02,-1.161859537561113357e-03,1.695233113634857236e-02,-1.072935218775246738e-02,1.355928809227086116e-05,9.200176931266249025e-03,-2.977701963470062111e-03,-6.097580452804785694e-02,2.913937709441006933e-03,-4.326837622467213929e-02,-3.331449856696901829e-02,-5.916281913240416246e-03,1.598402786098098577e-02,-1.087270146781591298e-02,6.442048038013236354e-03,8.995876583982946942e-03,-2.664314369442263766e-03,6.298173522487264184e-03,2.530423651069928833e-03,-3.984417332733576991e-04,6.109355294374461780e-03,4.365088382130069816e-04
1.934613842378628268e-01,2.018080840794740927e-01,-2.908495432811800674e-01,-1.122323944598298089e-02,7.521553902911790046e-02,-1.742614584224114194e-01,-5.993411970734750967e-03,3.740898372990077159e-02,-4.224060563641310329e-02,-8.615753768183994580e-04,2.132553217686358055e-02,-1.105092847883059476e-02,1.679649046927064575e-04,1.154354210293449985e-02,-3.134982770574909136e-03,-5.997080536543417106e-02,1.599906774824167571e-02,-4.455078552843697720e-02,-3.296549526120045454e-02,9.450590481919896165e-04,1.557589727902458643e-02,-1.063090714237519344e-02,1.021213866153018041e-02,8.748837509032962242e-03,-2.437623560235913957e-03,9.578458038511181855e-03,2.303405401966575165e-03,-1.733582399821005735e-04,9.454389738084685926e-03,2.114063486210557719e-04
1.952594328337290686e-01,2.084726941786533283e-01,-2.927756193037929222e-01,-1.025739373468474366e-02,8.550374961147062802e-02,-1.757035681764829160e-01,-5.442092732552476081e-03,4.491163462345767327e-02,-4.292743621095539835e-02,-5.612912160756864267e-04,2.569873321737858873e-02,-1.137250476990872214e-02,3.223705212931420538e-04,1.388690727460274894e-02,-3.292263577679755294e-03,-5.892841226367455387e-02,2.907424161872227200e-02,-4.586903630330083775e-02,-3.257155359756871288e-02,8.063195010699551052e-03,1.512175817180327030e-02,-1.034039128488733507e-02,1.448241177898476964e-02,8.452927292170247034e-03,-2.161243493601713514e-03,1.350599686300604611e-02,2.026685275792514118e-03,1.016539183859323497e-04,1.352302736436437371e-02,-6.363040636205228293e-05
1.970574814295953381e-01,2.151373042778326194e-01,-2.947016953264057770e-01,-9.291548023386508176e-03,9.579196019382335558e-02,-1.771456779305544404e-01,-4.890773494370202062e-03,5.241428551701458188e-02,-4.361426678549770730e-02,-2.610070553329726364e-04,3.007193425789359692e-02,-1.169408106098684952e-02,7.091306499119440134e-04,1.929985942739556939e-02,-3.685943429551128726e-03,-5.784862522276902619e-02,4.213945932088281054e-02,-4.722312854926372094e-02,-3.213267357607380026e-02,1.543812597428233409e-02,1.462161053931704258e-02,-1.000115389535233788e-02,1.925286739037699452e-02,8.108145933394801316e-03,-1.835174169539659835e-03,1.808078999597186043e-02,1.700263272547744607e-03,4.272013170523724659e-04,1.828059636221174289e-02,-3.892257815953391103e-04
1.988555300254615243e-01,2.218019143770118551e-01,-2.966277713490185208e-01,-8.325702312088272689e-03,1.060801707761760693e-01,-1.785877876846259649e-01,-4.339454256187928044e-03,5.991693641057147662e-02,-4.430109736004000931e-02,3.927710540974061176e-05,3.444513529840860511e-02,-1.201565735206497343e-02,1.173342282536867344e-03,2.573600724056323424e-02,-4.158422963011342705e-03,-5.673144424271759495e-02,5.519472085472323930e-02,-4.861306226632558514e-02,-3.164885519671570280e-02,2.306985193894019875e-02,1.407545438156590500e-02,-9.613194973770200144e-03,2.452350549570684463e-02,7.714493432706626824e-03,-1.459415588049755956e-03,2.330283743740861960e-02,1.324139392232268585e-03,8.028745290218622030e-04,2.362832019212778023e-02,-7.649601718460503777e-04
2.006535786213277106e-01,2.284665244761910075e-01,-2.985538473716313757e-01,-7.359856600790038068e-03,1.163683813585287552e-01,-1.800298974386974615e-01,-3.788135018005654026e-03,6.741958730412837830e-02,-4.498792793458231132e-02,3.395612661524540768e-04,3.881833633892361329e-02,-1.233723364314310081e-02,1.637553915161790458e-03,3.217215505373090256e-02,-4.630902496471556683e-03,-5.557686932352021852e-02,6.824002622024351317e-02,-5.003883745448645809e-02,-3.112009845949444825e-02,3.095837290467324046e-02,1.348328969854986278e-02,-9.176514520140920117e-03,3.029432609497433732e-02,7.271969790105721823e-03,-1.033967749131999058e-03,2.917213918731633576e-02,8.983136348460840984e-04,1.228470642051820733e-03,2.956034311299402320e-02,-1.190624977590693228e-03
