0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.151033584660192829e-04,7.730536535562736178e-03,-1.002187036951110877e-03,2.900088639099086363e-04,4.439387375997881635e-03,-4.042857536127953191e-04,1.517115116810648263e-04,2.362047669414916659e-03,-1.785270805132856207e-04
1.030206716932039867e-03,1.546107307112549317e-02,-2.004374073902224357e-03,5.800177278198172725e-04,8.878774751995763270e-03,-8.085715072255906383e-04,3.034230233621295985e-04,4.724095338829832451e-03,-3.570541610265711872e-04
1.545310075398059584e-03,2.319160960668823629e-02,-3.006561110853335668e-03,8.700265917297257462e-04,1.331816212799364144e-02,-1.212857260838385524e-03,4.551345350431944248e-04,7.086143008244748243e-03,-5.355812415398567266e-04
2.060413433864079734e-03,3.092214614225098634e-02,-4.008748147804448714e-03,1.160035455639634328e-03,1.775754950399152307e-02,-1.617143014451180843e-03,6.068460467242593054e-04,9.448190677659666636e-03,-7.141083220531424828e-04
2.575516792330099450e-03,3.865268267781372946e-02,-5.010935184755560025e-03,1.450044319549543019e-03,2.219693687998940471e-02,-2.021428768063976162e-03,7.585575584053242401e-04,1.181023834707458330e-02,-8.926354025664280222e-04
3.090620150796119167e-03,4.638321921337647258e-02,-6.013122221706671336e-03,1.740053183459451492e-03,2.663632425598728287e-02,-2.425714521676771047e-03,9.102690700863889581e-04,1.417228601648949822e-02,-1.071162483079713453e-03
3.605723509262139317e-03,5.411375574893922263e-02,-7.015309258657784382e-03,2.030062047369360183e-03,3.107571163198516798e-02,-2.830000275289566800e-03,1.294480801289905067e-03,1.959960371958986702e-02,-1.485198732116568181e-03
4.120826867728159468e-03,6.184429228450196575e-02,-8.017496295608895693e-03,2.320070911279269090e-03,3.551509900798305308e-02,-3.234286028902362553e-03,1.756192605667571387e-03,2.604867810058538596e-02,-1.977738037327945574e-03
4.635930226194178751e-03,6.957482882006470193e-02,-9.019683332560007871e-03,2.610079775189177130e-03,3.995448638398092778e-02,-3.638571782515157005e-03,2.217904410045237491e-03,3.249775248158090490e-02,-2.470277342539323184e-03
5.151033584660198901e-03,7.730536535562745892e-02,-1.002187036951112005e-02,2.900088639099086471e-03,4.439387375997881635e-02,-4.042857536127953191e-03,2.679616214422904461e-03,3.894682686257642384e-02,-2.962816647750701228e-03
5.666136943126219051e-03,8.503590189119020204e-02,-1.102405740646223223e-02,3.190097503008994945e-03,4.883326113597669799e-02,-4.447143289740747643e-03,3.141328018800570998e-03,4.539590124357194278e-02,-3.455355952962078404e-03
6.181240301592238334e-03,9.276643842675294516e-02,-1.202624444341334267e-02,3.480106366918903418e-03,5.327264851197457268e-02,-4.851429043353542962e-03,3.603039823178237535e-03,5.184497562456746866e-02,-3.947895258173456448e-03
6.696343660058258485e-03,1.004969749623156883e-01,-1.302843148036445658e-02,4.074123239969091280e-03,6.094630311798362315e-02,-5.573112040117858546e-03,4.219905973482561412e-03,5.991430057384222740e-02,-4.597332967115327906e-03
7.211447018524278635e-03,1.082275114978784453e-01,-1.403061851731556876e-02,4.972148122159569805e-03,7.185422495400395348e-02,-6.612192280033709138e-03,4.991926469713546533e-03,6.960387609139626064e-02,-5.403669079787697116e-03
7.726550376990299653e-03,1.159580480334412023e-01,-1.503280555426668094e-02,5.870173004350043994e-03,8.276214679002424912e-02,-7.651272519949556261e-03,5.763946965944528184e-03,7.929345160895026612e-02,-6.210005192460062856e-03
8.241653735456318935e-03,1.236885845690039454e-01,-1.603499259121779486e-02,6.768197886540519917e-03,9.367006862604457251e-02,-8.690352759865405119e-03,6.535967462175513304e-03,8.898302712650429935e-02,-7.016341305132432066e-03
8.756757093922339086e-03,1.314191211045666885e-01,-1.703717962816890877e-02,7.666222768730997575e-03,1.045779904620648959e-01,-9.729432999781253977e-03,7.307987958406496690e-03,9.867260264405833259e-02,-7.822677417804801275e-03
9.271860452388357501e-03,1.391496576401294039e-01,-1.803936666512001574e-02,8.564247650921471763e-03,1.154859122980851915e-01,-1.076851323969709937e-02,8.080008454637478341e-03,1.083621781616123381e-01,-8.629013530477167015e-03
9.786963810854379386e-03,1.468801941756921747e-01,-1.904155370207112966e-02,9.462272533111949421e-03,1.263938341341055427e-01,-1.180759347961295169e-02,8.929696475559259494e-03,1.186647027284333800e-01,-9.513729664856701226e-03
1.030206716932039954e-02,1.546107307112549456e-01,-2.004374073902224357e-02,1.036029741530242534e-02,1.373017559701258383e-01,-1.284667371952880055e-02,1.001238707055347212e-02,1.308060744430557809e-01,-1.063358586435776167e-02
1.081717052778641795e-02,1.623412672468176610e-01,-2.104592777597335401e-02,1.125832229749290127e-02,1.482096778061461340e-01,-1.388575395944464594e-02,1.109507766554767953e-02,1.429474461576781263e-01,-1.175344206385882037e-02
1.133227388625243810e-02,1.700718037823804318e-01,-2.204811481292446793e-02,1.215634717968337719e-02,1.591175996421664574e-01,-1.492483419936049653e-02,1.217776826054188868e-02,1.550888178723005273e-01,-1.287329826335988081e-02
1.184737724471845825e-02,1.778023403179431472e-01,-2.305030184987557490e-02,1.305437206187385311e-02,1.700255214781867530e-01,-1.596391443927634365e-02,1.326045885553609957e-02,1.672301895869229282e-01,-1.399315446286094125e-02
1.236248060318447840e-02,1.855328768535058903e-01,-2.405248888682668881e-02,1.395239694406432730e-02,1.809334433142070764e-01,-1.700299467919218904e-02,1.434314945053030872e-02,1.793715613015453014e-01,-1.511301066236199822e-02
1.287758396165049682e-02,1.932634133890686334e-01,-2.505467592377779926e-02,1.485042182625479976e-02,1.918413651502273443e-01,-1.804207491910803096e-02,1.542584004552452134e-02,1.915129330161677579e-01,-1.623286686186306213e-02
1.456174755602601678e-02,2.079685682813444125e-01,-2.733882902297463113e-02,1.636224248370750020e-02,2.062043987305015591e-01,-1.971143791726962316e-02,1.681959763073686415e-02,2.053754086218893549e-01,-1.766592256860349472e-02
1.624591115040153327e-02,2.226737231736201361e-01,-2.962298212217146301e-02,1.787406314116020412e-02,2.205674323107758017e-01,-2.138080091543121189e-02,1.821335521594921736e-02,2.192378842276110351e-01,-1.909897827534393772e-02
1.793007474477705324e-02,2.373788780658958875e-01,-3.190713522136829489e-02,1.938588379861290109e-02,2.349304658910499888e-01,-2.305016391359279715e-02,1.960711280116157057e-02,2.331003598333327431e-01,-2.053203398208437724e-02
1.961423833915256626e-02,2.520840329581716110e-01,-3.419128832056511635e-02,2.089770445606559113e-02,2.492934994713241204e-01,-2.471952691175437200e-02,2.100087038637391337e-02,2.469628354390543401e-01,-2.196508968882481677e-02
2.129840193352808622e-02,2.667891878504473624e-01,-3.647544141976194476e-02,2.240952511351829157e-02,2.636565330515983074e-01,-2.638888990991596073e-02,2.239462797158626658e-02,2.608253110447760759e-01,-2.339814539556525630e-02
2.298256552790360618e-02,2.814943427427231137e-01,-3.875959451895878705e-02,2.392134577097099202e-02,2.780195666318725500e-01,-2.805825290807754946e-02,2.378838555679861980e-02,2.746877866504978116e-01,-2.483120110230570277e-02
2.466672912227912615e-02,2.961994976349988651e-01,-4.104374761815561545e-02,2.543316642842369246e-02,2.923826002121467371e-01,-2.972761590623913125e-02,2.541575657539790062e-02,2.893366927392190258e-01,-2.649889412877858702e-02
2.635089271665464611e-02,3.109046525272746164e-01,-4.332790071735244386e-02,2.694498708587639291e-02,3.067456337924209242e-01,-3.139697890440071998e-02,2.712099873845949180e-02,3.042477423222735289e-01,-2.824479959516229197e-02
2.803505631103016607e-02,3.256098074195503678e-01,-4.561205381654927921e-02,2.845680774332909335e-02,3.211086673726951668e-01,-3.306634190256230177e-02,2.882624090152108645e-02,3.191587919053280320e-01,-2.999070506154599691e-02
2.971921990540568256e-02,3.403149623118261191e-01,-4.789620691574611455e-02,2.996862840078179380e-02,3.354717009529694094e-01,-3.473570490072389744e-02,3.053148306458268457e-02,3.340698414883825906e-01,-3.173661052792971227e-02
3.140338349978119559e-02,3.550201172041018705e-01,-5.018036001494293602e-02,3.148044905823448036e-02,3.498347345332434855e-01,-3.640506789888547229e-02,3.223672522764426535e-02,3.489808910714369827e-01,-3.348251599431339987e-02
3.308754709415671902e-02,3.697252720963775663e-01,-5.246451311413976443e-02,3.299226971568718081e-02,3.641977681135177281e-01,-3.807443089704706102e-02,3.394196739070586694e-02,3.638919406544914859e-01,-3.522842146069710828e-02
3.477171068853223551e-02,3.844304269886533731e-01,-5.474866621333659977e-02,3.481424393866495298e-02,3.790087619252234807e-01,-4.005618056306135127e-02,3.580316470401797430e-02,3.790201517470060955e-01,-3.713056858317474729e-02
3.645587428290775894e-02,3.991355818809291800e-01,-5.703281931253344206e-02,3.694637172716788015e-02,3.942677159683615207e-01,-4.235031689692846102e-02,3.782031716758059436e-02,3.943655243489808671e-01,-3.918895736174630995e-02
3.814003787728327544e-02,4.138407367732049313e-01,-5.931697241173027046e-02,3.907849951567080038e-02,4.095266700114993386e-01,-4.464445323079554301e-02,3.983746963114320749e-02,4.097108969509554721e-01,-4.124734614031785873e-02
3.982420147165880581e-02,4.285458916654807382e-01,-6.160112551092710581e-02,4.121062730417372061e-02,4.247856240546372675e-01,-4.693858956466263888e-02,4.185462209470582756e-02,4.250562695529302437e-01,-4.330573491888942139e-02
4.150836506603430842e-02,4.432510465577563785e-01,-6.388527861012392728e-02,4.334275509267662696e-02,4.400445780977750854e-01,-4.923272589852972086e-02,4.387177455826842681e-02,4.404016421549047933e-01,-4.536412369746097711e-02
4.319252866040982491e-02,4.579562014500320744e-01,-6.616943170932075569e-02,4.547488288117954025e-02,4.553035321409130143e-01,-5.152686223239681673e-02,4.588892702183105382e-02,4.557470147568796204e-01,-4.742251247603253977e-02
4.487669225478534835e-02,4.726613563423078812e-01,-6.845358480851758409e-02,4.760701066968246048e-02,4.705624861840509432e-01,-5.382099856626390566e-02,4.798416287414922904e-02,4.710619976035470557e-01,-4.955892893526960691e-02
4.656085584916087872e-02,4.873665112345837436e-01,-7.073773790771442638e-02,4.973913845818538071e-02,4.858214402271888721e-01,-5.611513490013100153e-02,5.031364889273421542e-02,4.862858111842935926e-01,-5.192942843650334012e-02
4.824501944353639521e-02,5.020716661268593839e-01,-7.302189100691125478e-02,5.187126624668829400e-02,5.010803942703268010e-01,-5.840927123399809046e-02,5.264313491131920875e-02,5.015096247650401295e-01,-5.429992793773706639e-02
4.992918303791191170e-02,5.167768210191351352e-01,-7.530604410610808319e-02,5.400339403519122811e-02,5.163393483134647299e-01,-6.070340756786518632e-02,5.497262092990419513e-02,5.167334383457865554e-01,-5.667042743897079959e-02
5.161334663228742820e-02,5.314819759114108866e-01,-7.759019720530491160e-02,5.613552182369413446e-02,5.315983023566025478e-01,-6.299754390173226137e-02,5.730210694848916764e-02,5.319572519265330923e-01,-5.904092694020451199e-02
5.329751022666293775e-02,5.461871308036866379e-01,-7.987435030450174001e-02,5.826764961219704775e-02,5.468572563997404767e-01,-6.529168023559936418e-02,5.963159296707416096e-02,5.471810655072796292e-01,-6.141142644143825213e-02
5.498167382103844036e-02,5.608922856959622782e-01,-8.215850340369854066e-02,6.039977740069996798e-02,5.621162104428782946e-01,-6.758581656946645311e-02,6.196107898565911265e-02,5.624048790880259441e-01,-6.378192594267195759e-02
5.792580509503685721e-02,5.734721280268341159e-01,-8.564673731286490121e-02,6.315870898752881657e-02,5.761729625912591635e-01,-7.049896214078138490e-02,6.460331074681315011e-02,5.770096880038531051e-01,-6.646416611050939838e-02
6.086993636903526017e-02,5.860519703577059536e-01,-8.913497122203122014e-02,6.591764057435764435e-02,5.902297147396399213e-01,-7.341210771209631669e-02,6.724554250796714594e-02,5.916144969196799330e-01,-6.914640627834678366e-02
6.381406764303365620e-02,5.986318126885777913e-01,-9.262320513119756682e-02,6.867657216118647212e-02,6.042864668880205681e-01,-7.632525328341122073e-02,6.988777426912115565e-02,6.062193058355068720e-01,-7.182864644618419669e-02
6.675819891703207998e-02,6.112116550194497400e-01,-9.611143904036389962e-02,7.143550374801529990e-02,6.183432190364012149e-01,-7.923839885472613864e-02,7.253000603027513760e-02,6.208241147513338110e-01,-7.451088661402160973e-02
6.970233019103047600e-02,6.237914973503215776e-01,-9.959967294953024630e-02,7.419443533484412767e-02,6.323999711847819727e-01,-8.215154442604107043e-02,7.517223779142914730e-02,6.354289236671607499e-01,-7.719312678185900889e-02
7.264646146502888591e-02,6.363713396811934153e-01,-1.030879068586965930e-01,7.695336692167296933e-02,6.464567233331627305e-01,-8.506468999735598835e-02,7.781446955258314313e-02,6.500337325829876889e-01,-7.987536694969640805e-02
7.559059273902729581e-02,6.489511820120652530e-01,-1.065761407678628980e-01,7.971229850850179710e-02,6.605134754815433773e-01,-8.797783556867090626e-02,8.069155689598292436e-02,6.638450657265032584e-01,-8.279114177613237924e-02
7.853472401302566408e-02,6.615310243429369796e-01,-1.100643746770292170e-01,8.247123009533059712e-02,6.745702276299240241e-01,-9.089098113998581030e-02,8.364692943346466181e-02,6.773919069459153341e-01,-8.578476148876790219e-02
8.147885528702408786e-02,6.741108666738088173e-01,-1.135526085861955498e-01,8.523016168215942490e-02,6.886269797783046709e-01,-9.380412671130071434e-02,8.660230197094645477e-02,6.909387481653275209e-01,-8.877838120140346678e-02
8.442298656102248389e-02,6.866907090046807660e-01,-1.170408424953618964e-01,8.798909326898826655e-02,7.026837319266854287e-01,-9.671727228261564613e-02,8.955767450842823385e-02,7.044855893847397077e-01,-9.177200091403904525e-02
8.736711783502089379e-02,6.992705513355526037e-01,-1.205290764045282292e-01,9.074802485581709433e-02,7.167404840750661865e-01,-9.963041785393056404e-02,9.251304704590999906e-02,7.180324306041518945e-01,-9.476562062667459596e-02
9.031124910901930369e-02,7.118503936664244414e-01,-1.240173103136945620e-01,9.350695644264592210e-02,7.307972362234469443e-01,-1.025435634252454820e-01,9.546841958339180589e-02,7.315792718235641923e-01,-9.775924033931017443e-02
9.325538038301769972e-02,7.244302359972962790e-01,-1.275055442228608948e-01,9.658231070336503743e-02,7.434361750485255493e-01,-1.057634316011489134e-01,9.858055024624061413e-02,7.444069002609917662e-01,-1.009083752826945568e-01
9.619951165701612350e-02,7.370100783281681167e-01,-1.309937781320272554e-01,9.997408763797455133e-02,7.546573005503030007e-01,-1.092900223816410665e-01,1.018494390344564793e-01,7.565153159164346164e-01,-1.042130254568277570e-01
9.914364293101451953e-02,7.495899206590400654e-01,-1.344820120411935882e-01,1.033658645725840930e-01,7.658784260520801190e-01,-1.128166131621331919e-01,1.051183278226723583e-01,7.686237315718775776e-01,-1.075176756309609849e-01
1.020877742050129433e-01,7.621697629899119031e-01,-1.379702459503599210e-01,1.067576415071936069e-01,7.770995515538574594e-01,-1.163432039426253034e-01,1.083872166108882373e-01,7.807321472273203167e-01,-1.108223258050941851e-01
1.050319054790113393e-01,7.747496053207837408e-01,-1.414584798595262538e-01,1.101494184418031486e-01,7.883206770556346887e-01,-1.198697947231174288e-01,1.116561053991041302e-01,7.928405628827632778e-01,-1.141269759792273991e-01
1.079760367530097492e-01,7.873294476516555784e-01,-1.449467137686925866e-01,1.135411953764126625e-01,7.995418025574119181e-01,-1.233963855036095542e-01,1.149249941873200093e-01,8.049489785382061280e-01,-1.174316261533606132e-01
1.109201680270081453e-01,7.999092899825274161e-01,-1.484349476778589194e-01,1.169329723110222041e-01,8.107629280591891474e-01,-1.269229762841016795e-01,1.182723518187505513e-01,8.166172977368831853e-01,-1.208139491764738949e-01
1.138642993010065829e-01,8.124891323133993648e-01,-1.519231815870252800e-01,1.203247492456317319e-01,8.219840535609663768e-01,-1.304495670645938188e-01,1.218551159798252626e-01,8.269653275652629754e-01,-1.244292907465274906e-01
1.168084305750049373e-01,8.250689746442710915e-01,-1.554114154961915573e-01,1.237165261802412181e-01,8.332051790627436061e-01,-1.339761578450859025e-01,1.254378801408999322e-01,8.373133573936428764e-01,-1.280446323165810585e-01
1.197525618490033333e-01,8.376488169751429291e-01,-1.588996494053578901e-01,1.271083031148507736e-01,8.444263045645208354e-01,-1.375027486255780418e-01,1.290206443019746296e-01,8.476613872220226664e-01,-1.316599738866346403e-01
1.226966931230017432e-01,8.502286593060147668e-01,-1.623878833145242506e-01,1.305000800494602875e-01,8.556474300662980648e-01,-1.410293394060701255e-01,1.326034084630493548e-01,8.580094170504026785e-01,-1.352753154566882499e-01
1.256408243970001670e-01,8.628085016368867155e-01,-1.658761172236906112e-01,1.338918569840698014e-01,8.668685555680754051e-01,-1.445559301865622648e-01,1.361861726241240522e-01,8.683574468787823575e-01,-1.388906570267418317e-01
1.285849556709985630e-01,8.753883439677583311e-01,-1.693643511328568885e-01,1.372836339186792876e-01,8.780896810698525234e-01,-1.480825209670543485e-01,1.397689367851987219e-01,8.787054767071622585e-01,-1.425059985967954135e-01
1.328776507870091383e-01,8.802956050357439999e-01,-1.739732607028666167e-01,1.413139279855602504e-01,8.853067246431449711e-01,-1.522171579127341579e-01,1.436659300451090804e-01,8.870296120404058682e-01,-1.464316930334978450e-01
1.371703459030198802e-01,8.852028661037296686e-01,-1.785821702728764837e-01,1.453442220524412964e-01,8.925237682164375297e-01,-1.563517948584141060e-01,1.475629233050195221e-01,8.953537473736496999e-01,-1.503573874702003876e-01
1.414630410190306220e-01,8.901101271717153374e-01,-1.831910798428863785e-01,1.493745161193223425e-01,8.997408117897299773e-01,-1.604864318040939986e-01,1.514599165649299084e-01,9.036778827068934206e-01,-1.542830819069029025e-01
1.457557361350413638e-01,8.950173882397010061e-01,-1.877999894128962732e-01,1.534048101862033331e-01,9.069578553630224249e-01,-1.646210687497738911e-01,1.553569098248403502e-01,9.120020180401371412e-01,-1.582087763436054173e-01
1.500484312510521057e-01,8.999246493076866749e-01,-1.924088989829061402e-01,1.574351042530843792e-01,9.141748989363148725e-01,-1.687557056954537837e-01,1.592539030847507919e-01,9.203261533733809729e-01,-1.621344707803079599e-01
1.543411263670628197e-01,9.048319103756725656e-01,-1.970178085529160628e-01,1.614653983199653975e-01,9.213919425096075422e-01,-1.728903426411336763e-01,1.631508963446612337e-01,9.286502887066248046e-01,-1.660601652170104747e-01
1.586338214830735616e-01,9.097391714436581234e-01,-2.016267181229259020e-01,1.654956923868464436e-01,9.286089860828999898e-01,-1.770249795868136244e-01,1.672838365804354965e-01,9.353026468214693523e-01,-1.702183574109676356e-01
1.629265165990843034e-01,9.146464325116439031e-01,-2.062356276929357968e-01,1.695259864537274341e-01,9.358260296561922154e-01,-1.811596165324934893e-01,1.714954258081645977e-01,9.413977458635145457e-01,-1.744540488573431691e-01
1.672192117150950175e-01,9.195536935796295719e-01,-2.108445372629456083e-01,1.735562805206084525e-01,9.430430732294847740e-01,-1.852942534781733541e-01,1.757070150358935878e-01,9.474928449055594060e-01,-1.786897403037186471e-01
1.715119068311057315e-01,9.244609546476151296e-01,-2.154534468329554753e-01,1.775865745874894430e-01,9.502601168027772216e-01,-1.894288904238532467e-01,1.799186042636226890e-01,9.535879439476044883e-01,-1.829254317500941807e-01
1.758046019471164734e-01,9.293682157156009094e-01,-2.200623564029653978e-01,1.816168686543704891e-01,9.574771603760696692e-01,-1.935635273695331393e-01,1.841301934913517624e-01,9.596830429896494596e-01,-1.871611231964697142e-01
1.800972970631272152e-01,9.342754767835865781e-01,-2.246712659729752648e-01,1.856471627212515074e-01,9.646942039493622278e-01,-1.976981643152130597e-01,1.883417827190808080e-01,9.657781420316945420e-01,-1.913968146428452199e-01
1.843899921791379293e-01,9.391827378515723579e-01,-2.292801755429851596e-01,1.899997484337484777e-01,9.695557268831686004e-01,-2.021338229935048247e-01,1.927108689355684634e-01,9.706852889594640432e-01,-1.957873075739887947e-01
1.886826872951486711e-01,9.440899989195581377e-01,-2.338890851129950266e-01,1.946746257918613165e-01,9.720617291774888979e-01,-2.068705034044084345e-01,1.972374521408146453e-01,9.744044837729580744e-01,-2.003326019899003829e-01
1.929753824111594407e-01,9.489972599875438064e-01,-2.384979946830049213e-01,1.993495031499741832e-01,9.745677314718093065e-01,-2.116071838153120444e-01,2.017640353460607994e-01,9.781236785864519945e-01,-2.048778964058119434e-01
1.972680775271701548e-01,9.539045210555294751e-01,-2.431069042530147883e-01,2.040243805080870498e-01,9.770737337661296040e-01,-2.163438642262156542e-01,2.062906185513069812e-01,9.818428733999460256e-01,-2.094231908217235039e-01
2.015607726431808688e-01,9.588117821235151439e-01,-2.477158138230246553e-01,2.086992578661999165e-01,9.795797360604499016e-01,-2.210805446371192362e-01,2.108172017565531076e-01,9.855620682134398347e-01,-2.139684852376350643e-01
2.058534677591916384e-01,9.637190431915009237e-01,-2.523247233930345779e-01,2.133741352243127831e-01,9.820857383547703101e-01,-2.258172250480228738e-01,2.153437849617992894e-01,9.892812630269338658e-01,-2.185137796535466248e-01
2.101461628752023802e-01,9.686263042594867034e-01,-2.569336329630444449e-01,2.180490125824256498e-01,9.845917406490904966e-01,-2.305539054589264558e-01,2.199492230861290476e-01,9.923843280546104095e-01,-2.231363650359647344e-01
