0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.064731162912845591e-04,7.711192639614151099e-03,-1.010879963095388063e-03,2.883492191137785265e-04,4.435340549392479716e-03,-4.059460496323504951e-04,1.513328100131854667e-04,2.361093206749409999e-03,-1.789070185868120075e-04
1.012946232582570419e-03,1.542238527922832475e-02,-2.021759926190779162e-03,5.766984382275570529e-04,8.870681098784959431e-03,-8.118920992647009902e-04,3.026656200263708792e-04,4.722186413498819998e-03,-3.578140371736239608e-04
1.519419348873855304e-03,2.313357791884248019e-02,-3.032639889286167876e-03,8.650476573413354167e-04,1.330602164817743654e-02,-1.217838148897051106e-03,4.539984300395563189e-04,7.083279620248229130e-03,-5.367210557604358600e-04
2.025892465165140838e-03,3.084477055845664950e-02,-4.043519852381558324e-03,1.153396876455113889e-03,1.774136219756991539e-02,-1.623784198529401547e-03,6.053312400527418669e-04,9.444372826997639997e-03,-7.156280743472480301e-04
2.532365581456425940e-03,3.855596319807080841e-02,-5.054399815476947472e-03,1.441746095568892470e-03,2.217670274696239771e-02,-2.029730248161751988e-03,7.566640500659274149e-04,1.180546603374705086e-02,-8.945350929340600919e-04
3.038838697747710607e-03,4.626715583768496037e-02,-6.065279778572335752e-03,1.730095314682670833e-03,2.661204329635487309e-02,-2.435676297794102212e-03,9.079968600791127461e-04,1.416655924049646000e-02,-1.073442111520871937e-03
3.545311814038996142e-03,5.397834847729912622e-02,-7.076159741667725767e-03,2.018444533796449631e-03,3.104738384574735541e-02,-2.841622347426452869e-03,1.291827309512766711e-03,1.959292133858456242e-02,-1.487860763055441236e-03
4.051784930330280809e-03,6.168954111691328512e-02,-8.087039704763114914e-03,2.306793752910228212e-03,3.548272439513983773e-02,-3.247568397058803961e-03,1.753156972086576887e-03,2.604103973378556203e-02,-1.980783292239262586e-03
4.558258046621565911e-03,6.940073375652744403e-02,-9.097919667858504061e-03,2.595142972024006359e-03,3.991806494453230963e-02,-3.653514446691153317e-03,2.214486634660387063e-03,3.248915812898656164e-02,-2.473705821423084154e-03
5.064731162912851879e-03,7.711192639614161681e-02,-1.010879963095389494e-02,2.883492191137785373e-03,4.435340549392480236e-02,-4.059460496323504843e-03,2.675816297234197456e-03,3.893727652418756818e-02,-2.966628350606905721e-03
5.571204279204136113e-03,8.482311903575576184e-02,-1.111967959404928236e-02,3.171841410251563520e-03,4.878874604331727427e-02,-4.465406545955855067e-03,3.137145959808007849e-03,4.538539491938856779e-02,-3.459550879790727722e-03
6.077677395495421214e-03,9.253431167536992075e-02,-1.213055955714467150e-02,3.460190629365342101e-03,5.322408659270975312e-02,-4.871352595588205291e-03,3.598475622381818242e-03,5.183351331458956740e-02,-3.952473408974549289e-03
6.584150511786707183e-03,1.002455043149840935e-01,-1.314143952024006239e-02,4.052545301887073778e-03,6.089367461092776157e-02,-5.594698306501330771e-03,4.214959379678419674e-03,5.990188167837979388e-02,-4.602294479161634679e-03
7.090623628077992284e-03,1.079566969545982524e-01,-1.415231948333545153e-02,4.948905427816768093e-03,7.179751009797141759e-02,-6.635443678695247122e-03,4.986597231697816046e-03,6.959050001075928193e-02,-5.409014090351986492e-03
7.597096744369278253e-03,1.156678895942124252e-01,-1.516319944643084242e-02,5.845265553746458939e-03,8.270134558501504585e-02,-7.676189050889157400e-03,5.758235083717210684e-03,7.927911834313874917e-02,-6.215733701542337439e-03
8.103569860660563354e-03,1.233790822338265980e-01,-1.617407940952623330e-02,6.741625679676151520e-03,9.360518107205867411e-02,-8.716934423083071148e-03,6.529872935736607056e-03,8.896773667551824416e-02,-7.022453312732689253e-03
8.610042976951849322e-03,1.310902748734407708e-01,-1.718495937262162418e-02,7.637985805605844968e-03,1.045090165591023301e-01,-9.757679795276984897e-03,7.301510787756002561e-03,9.865635500789772527e-02,-7.829172923923041066e-03
9.116516093243131821e-03,1.388014675130548881e-01,-1.819583933571700812e-02,8.534345931535536681e-03,1.154128520461459445e-01,-1.079842516747089518e-02,8.073148639775396332e-03,1.083449733402771925e-01,-8.635892535113390278e-03
